"Task ID","Task Owner ID",Subject,"Due Date","Contact Name","Related To",Status,Priority,"Created By","Modified By","Created Time","Modified Time",Description,"Send Notification Email",Reminder,Repeat,Currency,"Exchange Rate","Closed Time",Layout
zcrm_1236681000000707057,zcrm_1236681000001758005,"VK CB Zac -Venue",2014-09-30,,zcrm_1236681000000380967,"Not Started",High,zcrm_1236681000000230001,zcrm_1236681000000071001,"2014-09-29 14:09:05","2015-10-27 13:13:13",,false,"2014-09-30 09:00:00",,,,,
zcrm_1236681000000707072,zcrm_1236681000001758005,"VK CB MAY -It works",2014-09-30,,zcrm_1236681000000695034,"Not Started",High,zcrm_1236681000000230001,zcrm_1236681000000071001,"2014-09-29 14:25:57","2015-10-27 13:13:13",,false,"2014-09-30 09:00:00",,,,,
zcrm_1236681000000710114,zcrm_1236681000001758005,"VK IBCB Allison, Touchstone Crystals",2014-10-01,,zcrm_1236681000000651001,"Not Started",High,zcrm_1236681000000230001,zcrm_1236681000000071001,"2014-09-30 15:20:44","2015-10-27 13:13:13",,false,,,,,,
zcrm_1236681000000713008,zcrm_1236681000000071001,"SKH - CB Anne Descalso of SAFE Credit Union for dec on $899 Dlx offer",2014-10-17,,zcrm_1236681000000710082,"In Progress",High,zcrm_1236681000000071001,zcrm_1236681000000071001,"2014-09-30 13:09:49","2014-10-13 15:01:20",,false,"2014-10-17 09:00:00",,,,,
zcrm_1236681000000718063,zcrm_1236681000001758005,"VK CB Floral  Tess for Fashion Show for Ti",2015-06-15,,zcrm_1236681000000358145,"In Progress",High,zcrm_1236681000000230001,zcrm_1236681000000071001,"2014-10-01 14:05:44","2015-10-27 13:13:13",,false,"2015-06-15 09:00:00",,,,,
zcrm_1236681000000718095,zcrm_1236681000001758005,"CB Emory about Friend in Floral",2014-10-02,,zcrm_1236681000000353264,"In Progress",Highest,zcrm_1236681000000230001,zcrm_1236681000000071001,"2014-10-01 14:59:52","2015-10-27 13:13:13",,false,"2015-05-07 01:00:00",,,,,
zcrm_1236681000000718131,zcrm_1236681000001758005,"CB Teresa Venue -after 11",2014-10-16,,zcrm_1236681000000373709,Completed,High,zcrm_1236681000000230001,zcrm_1236681000000071001,"2014-10-01 15:43:00","2015-10-27 13:13:13",,false,"2014-10-16 01:00:00",,,,,
zcrm_1236681000000718180,zcrm_1236681000001758005,"VK CB Aaron Video",2015-06-12,,zcrm_1236681000000372568,"Not Started",High,zcrm_1236681000000230001,zcrm_1236681000000071001,"2014-10-01 16:48:43","2015-10-27 13:13:13",,false,"2015-06-12 09:00:00",,,,,
zcrm_1236681000000720010,zcrm_1236681000000071001,"SKH - CB Laura of Back Flip Tux Shirts, for dec on $499/399/299 offer for displaying Shirts. 1stcb 4/3 lvm. 4/10 finally ready to go re-sent Mk. 1st cb 4/22 lvm, 2ndcb 5/5, left 3rd & Final msg 5/8",,,zcrm_1236681000000652001,Completed,High,zcrm_1236681000000071001,zcrm_1236681000000071001,"2014-10-01 13:19:36","2015-05-08 16:37:06",,false,,,,,,
zcrm_1236681000000720021,zcrm_1236681000000071001,"SKH CB Avary Mitchell for dec on $599 SF Fash show offer for new designer + $299 offer for Treasure Island!",2014-10-03,,zcrm_1236681000000698009,"In Progress",High,zcrm_1236681000000071001,zcrm_1236681000000071001,"2014-10-01 13:33:51","2014-10-01 13:33:51",,false,"2014-10-03 09:00:00",,,,,
zcrm_1236681000000720034,zcrm_1236681000000071001,"SKH CB Esther Andrews of Newman media  for  $999/899/799 for other shows",2014-10-15,,zcrm_1236681000000712001,"In Progress",High,zcrm_1236681000000071001,zcrm_1236681000000071001,"2014-10-01 14:56:21","2014-10-03 15:46:18",,false,"2014-10-15 09:00:00",,,,,
zcrm_1236681000000720047,zcrm_1236681000000071001,"SKH CB Medo for dec on Concord, possibly TI for His Photobooth w/ Video App",2014-10-06,,zcrm_1236681000000711003,"In Progress",High,zcrm_1236681000000071001,zcrm_1236681000000071001,"2014-10-01 16:06:12","2014-10-01 16:06:12",,false,"2014-10-06 09:00:00",,,,,
zcrm_1236681000000730008,zcrm_1236681000000071001,"SKH CB Surina Mann to see if she can put together a Hair team to be FS Sponsor at TI for $299 or exhibitor at $699/599/499",2014-10-27,,zcrm_1236681000000725001,"In Progress",High,zcrm_1236681000000071001,zcrm_1236681000000071001,"2014-10-02 10:12:54","2014-10-23 13:26:39",,false,"2014-10-27 09:00:00",,,,,
zcrm_1236681000000730019,zcrm_1236681000000071001,"SKH CB Anthoney Hines - DJ for dec on $899/799/699 + $399 for TI offer",2014-10-06,,zcrm_1236681000000444005,"In Progress",High,zcrm_1236681000000071001,zcrm_1236681000000071001,"2014-10-02 14:28:15","2014-10-02 14:28:15",,false,"2014-10-06 09:00:00",,,,,
zcrm_1236681000000744008,zcrm_1236681000000071001,"CB Jean of Cocktails and Crafts for dec on $499/399/299 offer sent 10/3",2014-10-08,,zcrm_1236681000000739033,"In Progress",High,zcrm_1236681000000071001,zcrm_1236681000000071001,"2014-10-03 13:49:30","2014-10-03 13:49:30",,false,"2014-10-08 09:00:00",,,,,
zcrm_1236681000000744026,zcrm_1236681000000071001,"SKH CB Caprice Lucas of white lights productions re 1499/1399/1299 multi line or 1099/999/899 single line Photo video offer sent 10/3",2014-10-08,,zcrm_1236681000000383319,"In Progress",High,zcrm_1236681000000071001,zcrm_1236681000000071001,"2014-10-03 17:59:17","2014-10-03 17:59:17",,false,"2014-10-08 09:00:00",,,,,
zcrm_1236681000000773058,zcrm_1236681000001758005,"CB Karen- Cakes",2014-10-07,,zcrm_1236681000000356952,"Not Started",High,zcrm_1236681000000230001,zcrm_1236681000000071001,"2014-10-07 11:29:45","2015-10-27 13:13:13",,false,"2014-10-07 15:00:00",,,,,
zcrm_1236681000000781008,zcrm_1236681000001758005,"SKH Cb Nicolen V Desserts for dec on $199 offer for TI",2014-10-08,,zcrm_1236681000000767057,Completed,High,zcrm_1236681000000071001,zcrm_1236681000001758005,"2014-10-07 19:28:47","2015-05-27 15:44:53",,false,"2014-10-08 09:00:00",,,,,
zcrm_1236681000000809066,zcrm_1236681000001758005,"CB APRIL -Hair sponsor",2014-10-09,,zcrm_1236681000000314076,"Not Started",High,zcrm_1236681000000230001,zcrm_1236681000000071001,"2014-10-09 13:39:33","2015-10-27 13:13:13",,false,"2015-01-30 17:00:00",,,,,
zcrm_1236681000000863008,zcrm_1236681000000071001,"skh cb Nicolas of Dr. Diano DDS for dec on $799std/899dlx offer if not heard by now",2014-10-17,,zcrm_1236681000000809005,"In Progress",High,zcrm_1236681000000071001,zcrm_1236681000000071001,"2014-10-14 11:48:13","2014-10-14 11:48:13",,false,"2014-10-17 09:00:00",,,,,
zcrm_1236681000000863057,zcrm_1236681000000071001,"skh cb Alex from Joey the Cat Skeeball for dec on 899/799/699 offer sent 10/14",2014-11-03,,zcrm_1236681000000861001,"In Progress",High,zcrm_1236681000000071001,zcrm_1236681000000071001,"2014-10-14 17:21:34","2014-10-23 13:28:11",,false,"2014-11-03 09:00:00",,,,,
zcrm_1236681000000863068,zcrm_1236681000000071001,"skh Cb Eva Campos for dec on $299 std no elec 499 dlx elec offer sent 10/14",2014-10-17,,zcrm_1236681000000851001,"In Progress",High,zcrm_1236681000000071001,zcrm_1236681000000071001,"2014-10-14 17:27:03","2014-10-14 17:27:03",,false,"2014-10-17 09:00:00",,,,,
zcrm_1236681000000863079,zcrm_1236681000000071001,"skh cb clifford Stevenson of Primerica for dec on 799/699/599 std offer sent 10/14",2014-11-04,,zcrm_1236681000000820001,"In Progress",High,zcrm_1236681000000071001,zcrm_1236681000000071001,"2014-10-14 17:32:21","2014-10-22 13:31:52",,false,"2014-11-04 09:00:00",,,,,
zcrm_1236681000000863094,zcrm_1236681000000071001,"skh cb Brittany or Savvy Sleepers for dec on 399/349/299 std offer sent 10/14",2014-11-04,,zcrm_1236681000000862001,"In Progress",High,zcrm_1236681000000071001,zcrm_1236681000000071001,"2014-10-14 17:55:06","2014-10-23 13:42:59",,false,"2014-11-04 09:00:00",,,,,
zcrm_1236681000000891020,zcrm_1236681000001758005,"VK GABI - CAKE",2014-10-17,,zcrm_1236681000000356956,"Not Started",High,zcrm_1236681000000230001,zcrm_1236681000000071001,"2014-10-16 15:09:00","2015-10-27 13:13:13",,false,"2014-10-17 09:00:00",,,,,
zcrm_1236681000000891035,zcrm_1236681000001758005,"VK CB Karen- Cake",2015-07-02,,zcrm_1236681000000358047,Completed,High,zcrm_1236681000000230001,zcrm_1236681000000071001,"2014-10-16 15:21:30","2015-10-27 13:13:13",,false,"2015-07-02 09:00:00",,,,,
zcrm_1236681000000924038,zcrm_1236681000001758005,"CB Jean for PV Info",2014-10-21,,zcrm_1236681000000739033,"Not Started",High,zcrm_1236681000000230001,zcrm_1236681000000071001,"2014-10-21 11:32:59","2015-10-27 13:13:13",,false,"2014-10-22 09:00:00",,,,,
zcrm_1236681000000924043,zcrm_1236681000001758005,"CB Denise for Partner Vendor Info",2014-10-21,,zcrm_1236681000000373664,Completed,High,zcrm_1236681000000230001,zcrm_1236681000002641013,"2014-10-21 11:38:02","2016-02-03 13:31:53",,false,"2014-10-22 09:00:00",,,,"2016-02-03 13:31:53",
zcrm_1236681000000924058,zcrm_1236681000001758005,"VK CB Randy for PV info",2015-12-15,,zcrm_1236681000000314064,"In Progress",High,zcrm_1236681000000230001,zcrm_1236681000001758005,"2014-10-21 11:41:57","2015-12-11 11:32:52",,false,"2015-12-15 09:00:00",,,,,
zcrm_1236681000001130020,zcrm_1236681000001758005,"CB JOday",2014-11-18,,zcrm_1236681000000354576,Completed,High,zcrm_1236681000000230001,zcrm_1236681000000071001,"2014-11-17 14:52:30","2015-10-27 13:13:13",,false,"2014-11-18 10:30:00",,,,,
zcrm_1236681000001212026,zcrm_1236681000001758005,"CB 6pm",2014-12-03,,zcrm_1236681000001175003,"Not Started",High,zcrm_1236681000000230001,zcrm_1236681000000071001,"2014-12-03 11:34:50","2015-10-27 13:13:13",,false,"2014-12-03 18:00:00",,,,,
zcrm_1236681000001229012,zcrm_1236681000000071001,"CB Christa Mekki of Magnetic Magnificent events for update on 2015 shows and how DJ husband will be part to her booth? Maybe higher Charge?",2014-12-10,,zcrm_1236681000001229001,Completed,High,zcrm_1236681000000071001,zcrm_1236681000001758005,"2014-12-08 15:09:09","2016-02-10 12:39:22",,false,"2014-12-10 09:00:00",,,,"2016-02-10 12:39:22",
zcrm_1236681000001235032,zcrm_1236681000001758005,"CB Ricky",2014-12-09,,zcrm_1236681000000784001,"Not Started",High,zcrm_1236681000000230001,zcrm_1236681000000071001,"2014-12-09 15:32:40","2015-10-27 13:13:13",,false,"2014-12-10 09:00:00",,,,,
zcrm_1236681000001237008,zcrm_1236681000000071001,"CB Maru of Cake Maru if not received emailed Contract by now.",2014-12-12,,zcrm_1236681000000383385,Completed,High,zcrm_1236681000000071001,zcrm_1236681000001758005,"2014-12-09 16:49:55","2015-11-18 09:27:09",,false,"2014-12-12 09:00:00",,,,"2015-11-18 09:27:09",
zcrm_1236681000001237019,zcrm_1236681000000071001,"CB Orlando Dalisay Photog for dec on $699 1st Time-onetime or $1199 2 for 1 on FC & Milpitas for Dlx",2014-12-29,,zcrm_1236681000001223003,Completed,High,zcrm_1236681000000071001,zcrm_1236681000000071001,"2014-12-09 18:39:38","2015-01-05 16:57:17",,false,"2014-12-29 09:00:00",,,,,
zcrm_1236681000001239042,zcrm_1236681000001758005,"CB Andrea Photography",2014-12-10,,zcrm_1236681000000353377,"Not Started",High,zcrm_1236681000000230001,zcrm_1236681000000071001,"2014-12-10 15:05:47","2015-10-27 13:13:13",,false,"2014-12-11 09:00:00",,,,,
zcrm_1236681000001239069,zcrm_1236681000001758005,"CB Anh Bakery",2014-12-10,,zcrm_1236681000000374886,"Not Started",High,zcrm_1236681000000230001,zcrm_1236681000000071001,"2014-12-10 15:57:09","2015-10-27 13:13:13",,false,"2014-12-10 16:30:00",,,,,
zcrm_1236681000001239126,zcrm_1236681000000071001,"CB Nocoasha of Intimate expressions for dec on $599/499/399 + 299 1st tme offer sent 12/10",2014-12-15,,zcrm_1236681000001228001,"In Progress",High,zcrm_1236681000000071001,zcrm_1236681000000071001,"2014-12-10 17:41:46","2014-12-10 17:41:46",,false,"2014-12-15 09:00:00",,,,,
zcrm_1236681000001239141,zcrm_1236681000000071001,"Write Free Booth with Free Fam Trips and Wine Tasting Proposal for first 3 Shows this Season",2015-01-08,,zcrm_1236681000000385666,"In Progress",High,zcrm_1236681000000071001,zcrm_1236681000000071001,"2014-12-10 17:56:10","2015-01-05 16:52:18",,false,"2015-01-08 09:00:00",,,,,
zcrm_1236681000001241002,zcrm_1236681000000071001,"SKH View social Media marketing Webinar @ 3:55pm",2014-12-11,,zcrm_1236681000000374879,"In Progress",High,zcrm_1236681000000071001,zcrm_1236681000000071001,"2014-12-10 12:35:24","2014-12-10 12:35:24",,false,"2014-12-11 15:30:00",,,,,
zcrm_1236681000001245018,zcrm_1236681000001758005,"CB Allison",2014-12-16,,zcrm_1236681000001248001,"Not Started",High,zcrm_1236681000000230001,zcrm_1236681000000071001,"2014-12-12 12:11:32","2015-10-27 13:13:13",,false,"2014-12-16 09:00:00",,,,,
zcrm_1236681000001245027,zcrm_1236681000001758005,"CB Andrea",2014-12-16,,zcrm_1236681000000353377,"Not Started",High,zcrm_1236681000000230001,zcrm_1236681000000071001,"2014-12-12 12:18:16","2015-10-27 13:13:13",,false,"2014-12-16 12:00:00",,,,,
zcrm_1236681000001245088,zcrm_1236681000001758005,"CB Brian",2014-12-12,,zcrm_1236681000000382008,"Not Started",High,zcrm_1236681000000230001,zcrm_1236681000000071001,"2014-12-12 14:26:09","2015-10-27 13:13:13",,false,"2014-12-16 09:00:00",,,,,
zcrm_1236681000001245131,zcrm_1236681000001758005,"VK CB Julia Venue",2014-12-12,,zcrm_1236681000000382096,"Not Started",High,zcrm_1236681000000230001,zcrm_1236681000000071001,"2014-12-12 15:27:42","2015-10-27 13:13:13",,false,"2015-06-10 09:00:00",,,,,
zcrm_1236681000001245194,zcrm_1236681000001758005,"CB Dominique Caterer",2014-12-16,,zcrm_1236681000000353215,"Not Started",High,zcrm_1236681000000230001,zcrm_1236681000000071001,"2014-12-12 16:18:12","2015-10-27 13:13:13",,false,"2014-12-16 10:00:00",,,,,
zcrm_1236681000001253098,zcrm_1236681000001758005,"CB Elanor in Evening",2014-12-15,,zcrm_1236681000000356964,"Not Started",High,zcrm_1236681000000230001,zcrm_1236681000000071001,"2014-12-15 12:58:17","2015-10-27 13:13:13",,false,"2014-12-15 18:00:00",,,,,
zcrm_1236681000001253199,zcrm_1236681000001758005,"CB Saturday for Jennifer Bakery",2014-12-20,,zcrm_1236681000000374889,"Not Started",High,zcrm_1236681000000230001,zcrm_1236681000000071001,"2014-12-15 15:05:25","2015-10-27 13:13:13",,false,"2014-12-20 09:00:00",,,,,
zcrm_1236681000001253224,zcrm_1236681000001758005,"CB Jody Caterer",2015-02-25,,zcrm_1236681000000361620,Completed,High,zcrm_1236681000000230001,zcrm_1236681000000071001,"2014-12-15 15:52:30","2015-10-27 13:13:13",,false,"2015-02-25 09:00:00",,,,,
zcrm_1236681000001261008,zcrm_1236681000000071001,"CB Jessida of Passion Video for dec on $999 3 show offer w/ 1st show at $699 DLX",2015-01-13,,zcrm_1236681000001257001,Completed,High,zcrm_1236681000000071001,zcrm_1236681000001758005,"2014-12-16 14:07:34","2016-02-10 12:46:32","1/8 s/w Jessida wants straight exhibitor, 3 shows & wants to give away a wedding video pkg at every show for reduced rate instead of $999 I offered $599 per show w/ prizes at all 3 shows",false,"2015-01-13 09:00:00",,,,"2016-02-10 12:46:32",
zcrm_1236681000001261015,zcrm_1236681000000071001,"CB Farah for Contract on Flower Sponsorship for Palo Alto. CB if no Contract received",2014-12-19,,zcrm_1236681000000383365,"In Progress",High,zcrm_1236681000000071001,zcrm_1236681000000071001,"2014-12-16 15:05:28","2014-12-16 15:05:28",,false,"2014-12-19 09:00:00",,,,,
zcrm_1236681000001267126,zcrm_1236681000001758005,"CB Lisa Photographer",2014-12-17,,zcrm_1236681000000314120,"Not Started",High,zcrm_1236681000000230001,zcrm_1236681000000071001,"2014-12-17 16:13:34","2015-10-27 13:13:13",,false,"2014-12-18 09:00:00",,,,,
zcrm_1236681000001267139,zcrm_1236681000001758005,"CB ALija Hair and Makeup make special offer of 199 for SR,SF and Cnd",2014-12-17,,zcrm_1236681000001267130,"Not Started",High,zcrm_1236681000000230001,zcrm_1236681000000071001,"2014-12-17 16:16:55","2015-10-27 13:13:13",,false,"2015-09-11 09:00:00",,,,,
zcrm_1236681000001275020,zcrm_1236681000001758005,"CB Sandra Origami owl at 12",2014-12-20,,zcrm_1236681000000383342,"Not Started",High,zcrm_1236681000000230001,zcrm_1236681000000071001,"2014-12-19 16:19:28","2015-10-27 13:13:13",,false,"2014-12-20 11:30:00",,,,,
zcrm_1236681000001275095,zcrm_1236681000001758005,"CB Jody Photographer",2014-12-23,,zcrm_1236681000000314111,"Not Started",High,zcrm_1236681000000230001,zcrm_1236681000000071001,"2014-12-19 16:59:58","2015-10-27 13:13:13",,false,"2014-12-23 09:00:00",,,,,
zcrm_1236681000001276010,zcrm_1236681000000071001,"CB Trna of TDE Weddngs for dec or meeting wth her boss re $1599, 1499,1399 Offer +$999 1st show discount.",2014-12-29,,zcrm_1236681000001274001,Completed,High,zcrm_1236681000000071001,zcrm_1236681000000071001,"2014-12-19 17:07:20","2015-01-05 16:42:06",,false,"2014-12-29 09:00:00",,,,,
zcrm_1236681000001277040,zcrm_1236681000001758005,"CB Marta Baird Orthodontics",2014-12-22,,zcrm_1236681000001275099,"Not Started",High,zcrm_1236681000000230001,zcrm_1236681000000071001,"2014-12-22 10:24:57","2015-10-27 13:13:13",,false,"2014-12-23 09:00:00",,,,,
zcrm_1236681000001277048,zcrm_1236681000001758005,"CB Sandra Origami Owl",2014-12-28,,zcrm_1236681000000383342,"Not Started",High,zcrm_1236681000000230001,zcrm_1236681000000071001,"2014-12-22 10:29:24","2015-10-27 13:13:13",,false,,,,,,
zcrm_1236681000001282022,zcrm_1236681000001758005,"CB Tracy about hair stylists she might know",2015-02-02,,zcrm_1236681000000384543,"Not Started",High,zcrm_1236681000000230001,zcrm_1236681000000071001,"2014-12-23 13:47:16","2015-10-27 13:13:13",,false,"2015-02-02 09:00:00",,,,,
zcrm_1236681000001282093,zcrm_1236681000001758005,"CB Carol Hair and Makeup",2014-12-23,,zcrm_1236681000000364046,"Not Started",High,zcrm_1236681000000230001,zcrm_1236681000000071001,"2014-12-23 15:14:52","2015-10-27 13:13:13",,false,"2014-12-29 09:00:00",,,,,
zcrm_1236681000001283010,zcrm_1236681000000071001,"CB Sonia Lankford of Event Magic to organize a conference call with her & Her Boss regarding Casino stayle games or Grooms options at the shows",2014-12-30,,zcrm_1236681000001175003,"In Progress",High,zcrm_1236681000000071001,zcrm_1236681000000071001,"2014-12-23 11:03:00","2014-12-23 11:03:00",,false,"2014-12-30 09:00:00",,,,,
zcrm_1236681000001283034,zcrm_1236681000000071001,"cb Chandra Wright of Mix Party for dec on $599/499/399 offer + 1st time $299 if at either FC or Milp sent 12/23/14. 1st cb 1/16 lvm. 2ndcb 1/23 lvm. 3rdcb 1/28 lvm",2015-01-26,,zcrm_1236681000001269001,Completed,High,zcrm_1236681000000071001,zcrm_1236681000000071001,"2014-12-23 12:16:20","2015-01-28 15:54:27","1/8/15 lvm for dec. Chandra c'db said she wanted Concord +1 show and needs until next week to line up a partner.",false,,,,,,
zcrm_1236681000001283045,zcrm_1236681000000071001,"CB shirley Villareal of NYLife for dec on $699/599/499 std offer + $349 1st show if either FC or Milp. 1cb 1/7 asked for more time.",2015-01-13,,zcrm_1236681000001279001,Completed,High,zcrm_1236681000000071001,zcrm_1236681000000071001,"2014-12-23 13:29:33","2015-01-16 15:20:26",,false,"2015-01-13 09:00:00",,,,,
zcrm_1236681000001304008,zcrm_1236681000000071001,"CB Katya Kolesova Photo re $699 first offer sent Tuesday 12/30. I c'd Katya 1/7 & helped w/ display ideas, wants cb Fri 1/9 to finalize. C'db 1/19 & 1/22 lvm. 3rdcb 1/28 lvm last call",2015-01-26,,zcrm_1236681000000384493,Completed,High,zcrm_1236681000000071001,zcrm_1236681000000071001,"2014-12-30 14:04:16","2015-01-28 15:58:21","1/9/15 - skh lvm for Katya...wcb mon",false,,,,,,
zcrm_1236681000001304029,zcrm_1236681000000071001,"CB Preetha of Jor C Gowns (Westen & India)to invite her to Fos Cty.",2015-02-02,,zcrm_1236681000001291001,"In Progress",High,zcrm_1236681000000071001,zcrm_1236681000000071001,"2014-12-30 16:08:34","2014-12-30 16:08:34",,false,"2015-02-02 09:00:00",,,,,
zcrm_1236681000001312014,zcrm_1236681000000071001,"CB Christina from Dr. Jupita's Dental in Hayward for dec on $399 std booth - 1st timer",2015-01-13,,zcrm_1236681000001312005,Completed,High,zcrm_1236681000000071001,zcrm_1236681000000071001,"2015-01-02 16:22:11","2015-01-16 15:29:12","1/9/15  skh lvm tcb for decision.",false,"2015-01-13 09:00:00",,,,,
zcrm_1236681000001331004,zcrm_1236681000000071001,"CB Trina @ TDE Weddings for Multi-line offer of Floral or Video Sponsor for 2-3 shows for $699 per show",2015-01-09,,zcrm_1236681000001274001,"In Progress",High,zcrm_1236681000000071001,zcrm_1236681000000071001,"2015-01-05 16:43:50","2015-01-05 16:43:50",,false,"2015-01-09 09:00:00",,,,,
